Amérique latine et Caraïbes (hors revenu élevé),LAC,2002282207830.28,1952748301924.99,1758576865594.34,1795413112644.71,2045083492610.1,2471730285037.07,2882204938855.39,3402756410322.05,3932031090439.41,3645669594935.6,4557840753623.71,5320735122195.71,5298047169004.05,5435190412910.42,5456297685293.46,4636644702280.91,4499238665636.1,5012709868269.08,4870478423342.98,4805258641141.59,4051085288658.45,5086948752431.8,5844139513999.47,,,,,,,,,,,,,,,,,,,,2002282207830.28,1952748301924.99,1758576865594.34,1795413112644.71,2045083492610.1,2471730285037.07,2882204938855.39,3402756410322.05,3932031090439.41,3645669594935.6,4557840753623.71,5320735122195.71,5298047169004.05,5435190412910.42,5456297685293.46,4636644702280.91,4499238665636.1,5012709868269.08,4870478423342.98,4805258641141.59,4051085288658.45,5086948752431.8,5844139513999.47
République démocratique populaire lao,LAO,1731198022.46763,1768619058.34647,1758176653.07746,2023324407.28414,2366398119.86321,2735558734.7379,3455031447.60194,4223152219.21266,5446434031.67898,5836138127.08912,7131773632.68946,8750107401.55382,10192848926.2582,11983252626.5452,13279248478.6917,14426381187.0894,15912495368.8717,17071162084.4067,18141651381.3884,18740559554.1632,18981800705.0794,18827148528.9934,15468785203.7532,,,,,,,,,,,,,,,,,,,,1731198022.46763,1768619058.34647,1758176653.07746,2023324407.28414,2366398119.86321,2735558734.7379,3455031447.60194,4223152219.21266,5446434031.67898,5836138127.08912,7131773632.68946,8750107401.55382,10192848926.2582,11983252626.5452,13279248478.6917,14426381187.0894,15912495368.8717,17071162084.4067,18141651381.3884,18740559554.1632,18981800705.0794,18827148528.9934,15468785203.7532
Liban,LBN,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227,39927125961.5257,44016799515.7546,46880103080.597,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,,,,,,,,,,,,,,,,,,,,,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227,39927125961.5257,44016799515.7546,46880103080.597,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,
Libéria,LBR,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3039982500,3509000000,4001046970,,,,,,,,,,,,,,,,,,,,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3039982500,3509000000,4001046970
Libye,LBY,38270983031.7,34112079628.7572,20481889763.7795,26265625000,33122307692.3077,47334697612.4308,60094248771.565,68032985519.1,86710739535.8756,60808538331.5875,75380800665.2029,48169243832.0503,92540964666.6463,75351117629.3591,57372352561.9874,48717506273.4399,49912085228.2887,67157451661.405,76686048497.4801,69254143966.8182,46808208746.0839,39798423941.0335,45752336035.9846,,,,,,,,,,,,,,,,,,,,38270983031.7,34112079628.7572,20481889763.7795,26265625000,33122307692.3077,47334697612.4308,60094248771.565,68032985519.1,86710739535.8756,60808538331.5875,75380800665.2029,48169243832.0503,92540964666.6463,75351117629.3591,57372352561.9874,48717506273.4399,49912085228.2887,67157451661.405,76686048497.4801,69254143966.8182,46808208746.0839,39798423941.0335,45752336035.9846
Sainte-Lucie,LCA,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1482385185.18519,1568370370.37037,1598207407.40741,1660222222.22222,1749288888.88889,1807225925.92593,1865459259.25926,1996711111.11111,2057066666.66667,2102534000,1604444444.44444,1961111111.11111,2343703703.7037,,,,,,,,,,,,,,,,,,,,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1482385185.18519,1568370370.37037,1598207407.40741,1660222222.22222,1749288888.88889,1807225925.92593,1865459259.25926,1996711111.11111,2057066666.66667,2102534000,1604444444.44444,1961111111.11111,2343703703.7037
Amérique latine et Caraïbes,LCN,2326883040769.8,2282895964858.33,2053065187772.8,2092028240998.63,2405435175136.4,2902949778310.09,3396739151882.85,3998414040764.94,4643116909844.47,4358132853812.8,5396773607490.71,6137582602219.08,6209205490292.94,6360884125593.49,6482208032334.84,5420470092541.42,5285689128986.34,5866303818641.23,5742577449796.09,5660897574206.23,4809518812031.76,5995774379433.37,6820032324993.66,,,,,,,,,,,,,,,,,,,,2326883040769.8,2282895964858.33,2053065187772.8,2092028240998.63,2405435175136.4,2902949778310.09,3396739151882.85,3998414040764.94,4643116909844.47,4358132853812.8,5396773607490.71,6137582602219.08,6209205490292.94,6360884125593.49,6482208032334.84,5420470092541.42,5285689128986.34,5866303818641.23,5742577449796.09,5660897574206.23,4809518812031.76,5995774379433.37,6820032324993.66
Pays les moins avancés: classement de l’ONU,LDC,220650315175.581,213689697965.393,233169558376.517,263419418524.096,302219868424.692,356805256784.269,414976972688.4,500118873074.115,613537848135.433,617269504282.989,705877336753.203,811307983326.852,847933392623.823,917099783543.947,988639082704.282,956013882010.193,998887073702.864,1115958334438.37,1092923916582.43,1153077837159.1,1162717433015.6,1268104292678.22,1427108929198.74,,,,,,,,,,,,,,,,,,,,220650315175.581,213689697965.393,233169558376.517,263419418524.096,302219868424.692,356805256784.269,414976972688.4,500118873074.115,613537848135.433,617269504282.989,705877336753.203,811307983326.852,847933392623.823,917099783543.947,988639082704.282,956013882010.193,998887073702.864,1115958334438.37,1092923916582.43,1153077837159.1,1162717433015.6,1268104292678.22,1427108929198.74
Faible revenu,LIC,186809318473.813,186699196459.145,201094326991.966,219463200050.805,257711816447.657,308501631340.846,356636633410.261,429218011000.897,514563539430.923,528452839648.34,594157764345.534,432139521562.733,410092006489.053,418152247677.736,450512676609.597,450746097223.418,446660010134.803,494149568958.349,418173076154.147,445190704320.835,438045256308.089,465047139999.743,528124562231.918,,,,,,,,,,,,,,,,,,,,186809318473.813,186699196459.145,201094326991.966,219463200050.805,257711816447.657,308501631340.846,356636633410.261,429218011000.897,514563539430.923,528452839648.34,594157764345.534,432139521562.733,410092006489.053,418152247677.736,450512676609.597,450746097223.418,446660010134.803,494149568958.349,418173076154.147,445190704320.835,438045256308.089,465047139999.743,528124562231.918
Liechtenstein,LIE,2483889858.32312,2491800558.77674,2688618747.38148,3070803051.42164,3454373797.74442,3659319116.88057,4000102086.14635,4601429897.21468,5081479840.08716,4504375348.07038,5082337238.44718,5739706004.89616,5456102482.28614,6391708310.67727,6657526979.72277,6268515276.17441,6237302033.50132,6474308717.85289,6692620691.84146,6436467007.11932,6405870210.32293,7710380085.92257,,,,,,,,,,,,,,,,,,,,,2483889858.32312,2491800558.77674,2688618747.38148,3070803051.42164,3454373797.74442,3659319116.88057,4000102086.14635,4601429897.21468,5081479840.08716,4504375348.07038,5082337238.44718,5739706004.89616,5456102482.28614,6391708310.67727,6657526979.72277,6268515276.17441,6237302033.50132,6474308717.85289,6692620691.84146,6436467007.11932,6405870210.32293,7710380085.92257,
Sri Lanka,LKA,16330814179.9766,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279802405.9138,32350238760.4239,40713826215.0093,42066224093.0065,58636161081.712,67753284043.9282,70447216891.3366,77000578167.353,82528535713.926,85140955388.8509,88012282205.8357,94376237797.2367,94493871200.7869,89014978344.1404,84440516486.1099,88548049121.4972,74403578363.4355,,,,,,,,,,,,,,,,,,,,16330814179.9766,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279802405.9138,32350238760.4239,40713826215.0093,42066224093.0065,58636161081.712,67753284043.9282,70447216891.3366,77000578167.353,82528535713.926,85140955388.8509,88012282205.8357,94376237797.2367,94493871200.7869,89014978344.1404,84440516486.1099,88548049121.4972,74403578363.4355
Revenu intermédiaire, tranche inférieure,LMC,1377689290058.75,1414796686586.83,1489796027234.04,1703311379683.16,1987707039182.18,2315096942200.18,2718604742250.14,3355447329844.2,3782293203145.03,3812693386838.1,4566635008993.32,5212391795444.29,5492168076118.95,5604827492999.41,5896070873618.92,5746408702559.69,6004441275215.17,6457236621675.61,6612134450126.96,6884143285710.07,6618962128022.98,7595602780154.06,8171521483867.57,,,,,,,,,,,,,,,,,,,,1377689290058.75,1414796686586.83,1489796027234.04,1703311379683.16,1987707039182.18,2315096942200.18,2718604742250.14,3355447329844.2,3782293203145.03,3812693386838.1,4566635008993.32,5212391795444.29,5492168076118.95,5604827492999.41,5896070873618.92,5746408702559.69,6004441275215.17,6457236621675.61,6612134450126.96,6884143285710.07,6618962128022.98,7595602780154.06,8171521483867.57
Revenu faible et intermédiaire,LMY,6011297746425.2,6069515357132.67,6221839794629.09,7004472564916.49,8304623323877.7,9876738756443.15,11711654285112.6,14457806825801.1,17286652530770.9,16888677826388.2,20548129220173.3,24226805704811.8,25783904736644.5,27290219800329.3,28219109566497.1,26754191796209.3,26958491510286.9,29635037484743.9,31407572198491.9,32161964423639.4,31016572707353.3,36996526502155.5,39309792048295.1,,,,,,,,,,,,,,,,,,,,6011297746425.2,6069515357132.67,6221839794629.09,7004472564916.49,8304623323877.7,9876738756443.15,11711654285112.6,14457806825801.1,17286652530770.9,16888677826388.2,20548129220173.3,24226805704811.8,25783904736644.5,27290219800329.3,28219109566497.1,26754191796209.3,26958491510286.9,29635037484743.9,31407572198491.9,32161964423639.4,31016572707353.3,36996526502155.5,39309792048295.1
Lesotho,LSO,887291687.920796,825706961.238689,775777238.55814,1157825434.78971,1511236655.52047,1682343527.49221,1800092563.75462,1682131784.51365,1766902709.19935,1740894964.80511,2234754241.91918,2579409619.96722,2477702216.26888,2367112931.642,2441063054.05792,2359686724.53829,2131522791.45927,2306185472.14868,2556247291.99785,2361966946.29803,2067813018.99465,2348771013.21241,2236502124.16956,,,,,,,,,,,,,,,,,,,,887291687.920796,825706961.238689,775777238.55814,1157825434.78971,1511236655.52047,1682343527.49221,1800092563.75462,1682131784.51365,1766902709.19935,1740894964.80511,2234754241.91918,2579409619.96722,2477702216.26888,2367112931.642,2441063054.05792,2359686724.53829,2131522791.45927,2306185472.14868,2556247291.99785,2361966946.29803,2067813018.99465,2348771013.21241,2236502124.16956
de dividende tardif démographique,LTE,3410250640092.45,3525028856374.44,3736730866871.46,4257868823042.88,5117204587611.5,6172817777582.86,7448573743883.22,9382447414567.94,11663554908026.1,11269257737507.1,13564016675239.3,16529962129866.8,17680182524814.2,19041962899425.5,19775920760292.7,18550504676426.9,18593071060820.1,20630645625899.3,22622945177203.9,23047304219392.9,22529291712189.9,26841170398812.4,28075737913541.5,,,,,,,,,,,,,,,,,,,,3410250640092.45,3525028856374.44,3736730866871.46,4257868823042.88,5117204587611.5,6172817777582.86,7448573743883.22,9382447414567.94,11663554908026.1,11269257737507.1,13564016675239.3,16529962129866.8,17680182524814.2,19041962899425.5,19775920760292.7,18550504676426.9,18593071060820.1,20630645625899.3,22622945177203.9,23047304219392.9,22529291712189.9,26841170398812.4,28075737913541.5
Lituanie,LTU,11524776866.6379,12237388001.7264,14259781159.0119,18781721376.1985,22627507451.5648,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37128694028.243,43535051482.3869,42927454291.478,46523420074.4372,48533659592.1728,41435533340.3883,43047309305.7363,47758736931.7801,53751411409.4447,54808531641.4117,56964942999.3651,66798933785.7702,70974490450.4944,,,,,,,,,,,,,,,,,,,,11524776866.6379,12237388001.7264,14259781159.0119,18781721376.1985,22627507451.5648,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37128694028.243,43535051482.3869,42927454291.478,46523420074.4372,48533659592.1728,41435533340.3883,43047309305.7363,47758736931.7801,53751411409.4447,54808531641.4117,56964942999.3651,66798933785.7702,70974490450.4944
Luxembourg,LUX,21230182989.3036,21387533703.2327,23649833332.1655,29667268248.1305,35064843792.8993,37672280120.4794,42910146296.0646,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168,61696281326.2453,59776383527.3602,65203276466.9763,68804811897.6445,60071584216.1375,62216885435.9488,65712180342.9836,71000359760.4611,69890505323.5842,73699366700.2134,85584105993.8746,81641807865.7591,,,,,,,,,,,,,,,,,,,,21230182989.3036,21387533703.2327,23649833332.1655,29667268248.1305,35064843792.8993,37672280120.4794,42910146296.0646,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168,61696281326.2453,59776383527.3602,65203276466.9763,68804811897.6445,60071584216.1375,62216885435.9488,65712180342.9836,71000359760.4611,69890505323.5842,73699366700.2134,85584105993.8746,81641807865.7591
Lettonie,LVA,7958852838.93395,8362398701.58943,9557031605.27512,11771975156.8073,14435700533.368,17003459863.0989,21570076498.6205,31054350977.9784,35854274228.9139,26410909090.9091,23956163076.5575,27474380566.265,28169902669.3784,30204783461.8488,31386896487.0407,27263090547.0617,28083597512.4841,30483806017.8318,34429023435.0211,34225547537.0745,34390910338.9604,39443126174.4335,40932030049.5644,,,,,,,,,,,,,,,,,,,,7958852838.93395,8362398701.58943,9557031605.27512,11771975156.8073,14435700533.368,17003459863.0989,21570076498.6205,31054350977.9784,35854274228.9139,26410909090.9091,23956163076.5575,27474380566.265,28169902669.3784,30204783461.8488,31386896487.0407,27263090547.0617,28083597512.4841,30483806017.8318,34429023435.0211,34225547537.0745,34390910338.9604,39443126174.4335,40932030049.5644
Région administrative spéciale de Macao, Chine,MAC,6774193548.3871,6860272608.45211,7371692774.43404,8246479565.94248,10643253553.184,12160056122.3757,14874098691.9082,18439981612.4086,21027018332.6663,21587786905.8499,28241798491.593,36845888757.1886,43189721376.9846,51536595089.2793,54902831793.5018,45048190598.3249,45070808688.9611,50383871120.8733,55190661339.7796,55082293844.1008,25343525935.8358,30969334705.0515,24042287326.5729,,,,,,,,,,,,,,,,,,,,6774193548.3871,6860272608.45211,7371692774.43404,8246479565.94248,10643253553.184,12160056122.3757,14874098691.9082,18439981612.4086,21027018332.6663,21587786905.8499,28241798491.593,36845888757.1886,43189721376.9846,51536595089.2793,54902831793.5018,45048190598.3249,45070808688.9611,50383871120.8733,55190661339.7796,55082293844.1008,25343525935.8358,30969334705.0515,24042287326.5729
Saint-Martin (fr),MAF,,,,,,,,,,,,775875748.523832,,,772921958.529509,,,,,652206037.103874,,649206262.847519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775875748.523832,,,772921958.529509,,,,,652206037.103874,,649206262.847519,
Maroc,MAR,43017455401.8445,43831480207.6444,47077192187.6418,58029363354.2757,66114145451.0067,68852658068.6673,75883823300.8545,86947913286.728,101822906949.063,101154952240.881,100865329473.44,110080631332.375,106937392311.129,115739287305.08,119130841411.664,110413823841.592,111572947004.917,118540573367.844,127341147581.818,128920266409.458,121353645057.144,141817797083.468,130912558829.84,,,,,,,,,,,,,,,,,,,,43017455401.8445,43831480207.6444,47077192187.6418,58029363354.2757,66114145451.0067,68852658068.6673,75883823300.8545,86947913286.728,101822906949.063,101154952240.881,100865329473.44,110080631332.375,106937392311.129,115739287305.08,119130841411.664,110413823841.592,111572947004.917,118540573367.844,127341147581.818,128920266409.458,121353645057.144,141817797083.468,130912558829.84
Monaco,MCO,2654462665.26893,2673723033.71239,2919647981.81473,3597089750.78276,4043551488.82603,4204652898.73103,4586826512.71356,5875790766.2621,6502942244.93068,5474379252.34114,5367561569.59548,6088689808.38347,5742749294.00852,6555591709.88585,7069353073.08882,6261649890.82388,6465645584.94877,6431271365.08338,7182444409.54069,7383944044.17,6739645416.47916,8626081320.50612,8784002931.68665,,,,,,,,,,,,,,,,,,,,2654462665.26893,2673723033.71239,2919647981.81473,3597089750.78276,4043551488.82603,4204652898.73103,4586826512.71356,5875790766.2621,6502942244.93068,5474379252.34114,5367561569.59548,6088689808.38347,5742749294.00852,6555591709.88585,7069353073.08882,6261649890.82388,6465645584.94877,6431271365.08338,7182444409.54069,7383944044.17,6739645416.47916,8626081320.50612,8784002931.68665
Moldova,MDA,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988342907.03096,3408255450.5509,4401173151.93767,6054824248.24221,5439434271.78807,6974982369.60155,8414352020.49442,8709138634.82921,9496717875.51932,9399833207.49341,7798692878.40136,7982450758.03213,9519053158.46404,11253727815.4762,11735774634.4239,11531967881.0624,13692230147.0588,14508333280.4233,,,,,,,,,,,,,,,,,,,,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988342907.03096,3408255450.5509,4401173151.93767,6054824248.24221,5439434271.78807,6974982369.60155,8414352020.49442,8709138634.82921,9496717875.51932,9399833207.49341,7798692878.40136,7982450758.03213,9519053158.46404,11253727815.4762,11735774634.4239,11531967881.0624,13692230147.0588,14508333280.4233
Madagascar,MDG,4629247203.84524,5438332601.90798,5351701663.40807,6372498889.66585,5064732626.29389,5859269752.61332,6395712490.94304,8524620889.57747,10725137723.6549,9616879409.43789,9982711338.07029,11551819617.874,11578975061.9479,12423555455.3853,12522957399.2281,11323020701.3017,11848613858.442,13176313593.5509,13760033282.2925,14104664678.5063,13051441203.9474,14554754116.5427,15297192798.9771,,,,,,,,,,,,,,,,,,,,4629247203.84524,5438332601.90798,5351701663.40807,6372498889.66585,5064732626.29389,5859269752.61332,6395712490.94304,8524620889.57747,10725137723.6549,9616879409.43789,9982711338.07029,11551819617.874,11578975061.9479,12423555455.3853,12522957399.2281,11323020701.3017,11848613858.442,13176313593.5509,13760033282.2925,14104664678.5063,13051441203.9474,14554754116.5427,15297192798.9771
Maldives,MDV,624337145.284622,870031676.798793,897031250,1052121055.97237,1226829564.81545,1163362434.32768,1575200390.9349,1868383459.84347,2271646188.14474,2345294878.6681,2588176058.41146,2774350237.79742,2886163995.99666,3295009236.55661,3697353036.58648,4129505319.81871,4409942623.38674,4816426259.51373,5404344159.49959,5726094797.67486,3712604580.32081,5254366310.44801,6170638746.965,,,,,,,,,,,,,,,,,,,,624337145.284622,870031676.798793,897031250,1052121055.97237,1226829564.81545,1163362434.32768,1575200390.9349,1868383459.84347,2271646188.14474,2345294878.6681,2588176058.41146,2774350237.79742,2886163995.99666,3295009236.55661,3697353036.58648,4129505319.81871,4409942623.38674,4816426259.51373,5404344159.49959,5726094797.67486,3712604580.32081,5254366310.44801,6170638746.965
Afrique du Nord et Moyen-Orient,MEA,1054208747376.3,1049349462909.89,1044485063788.28,1158726695772.92,1367503307923.16,1643478702813.82,1924932554666.9,2272331591833.67,2830409520554.58,2557001379208.31,2994822249908.73,3378428248015.96,3642052425017.18,3581785465156.73,3602485624081.27,3179422260274.85,3213373155791.61,3352266378228.93,3518411932508.69,3522918900764.76,3158039788609.26,3741604188474.67,4426622170626.18,,,,,,,,,,,,,,,,,,,,1054208747376.3,1049349462909.89,1044485063788.28,1158726695772.92,1367503307923.16,1643478702813.82,1924932554666.9,2272331591833.67,2830409520554.58,2557001379208.31,2994822249908.73,3378428248015.96,3642052425017.18,3581785465156.73,3602485624081.27,3179422260274.85,3213373155791.61,3352266378228.93,3518411932508.69,3522918900764.76,3158039788609.26,3741604188474.67,4426622170626.18
Mexique,MEX,742061329643.37,796064590656.176,810666116505.478,765549967888.647,819459227375.022,917571853345.583,1020265057698.51,1102355554788.94,1161553459894.8,943437415098.633,1105424238889.37,1229013703255.77,1255110424741.85,1327436290360.97,1364507717463.67,1213294467527.59,1112233497399.12,1190721475958.84,1256300182983.65,1305212479961.59,1120741118380.27,1312557512901.28,1465854089286.47,,,,,,,,,,,,,,,,,,,,742061329643.37,796064590656.176,810666116505.478,765549967888.647,819459227375.022,917571853345.583,1020265057698.51,1102355554788.94,1161553459894.8,943437415098.633,1105424238889.37,1229013703255.77,1255110424741.85,1327436290360.97,1364507717463.67,1213294467527.59,1112233497399.12,1190721475958.84,1256300182983.65,1305212479961.59,1120741118380.27,1312557512901.28,1465854089286.47
Îles Marshall,MHL,115347500,122824000,131738200,131398500,132934600,137666300,142745200,149870000,145969100,150624900,160318500,171567100,179855800,185468000,185172900,182997300,200716000,212701200,219430038.452148,231996704.101563,240751144.40918,257784881.591797,258774475.097656,,,,,,,,,,,,,,,,,,,,115347500,122824000,131738200,131398500,132934600,137666300,142745200,149870000,145969100,150624900,160318500,171567100,179855800,185468000,185172900,182997300,200716000,212701200,219430038.452148,231996704.101563,240751144.40918,257784881.591797,258774475.097656
Revenu intermédiaire,MIC,5830183109530.4,5888367399013.97,6027440804501.75,6791961941963.9,8054944523179.65,9577960033013.03,11365771711611.8,14040931885615.2,16786962311362.3,16376207089161.5,19970664770159.1,23799213978477.4,2,53758E+13,2,68733E+13,27770661614209.1,26306405505225.5,26514494477467.7,2,91439E+13,30988164983467.2,3,17162E+13,30578372789487.2,3,65289E+13,38780979645375.5,,,,,,,,,,,,,,,,,,,,5830183109530.4,5888367399013.97,6027440804501.75,6791961941963.9,8054944523179.65,9577960033013.03,11365771711611.8,14040931885615.2,16786962311362.3,16376207089161.5,19970664770159.1,23799213978477.4,2,53758E+13,2,68733E+13,27770661614209.1,26306405505225.5,26514494477467.7,2,91439E+13,30988164983467.2,3,17162E+13,30578372789487.2,3,65289E+13,38780979645375.5
Macédoine du Nord,MKD,3772859034.20508,3709636030.66578,4018365747.00972,4946296599.08467,5682784471.69722,6258602872.67898,6861226971.55617,8336474973.72949,9909552434.51136,9401736825.42688,9407170321.37752,10494626767.6445,9745261300.57788,10817702346.0674,11362265252.778,10064519962.5655,10672467073.2873,11307067069.6658,12683068114.2388,12606338448.547,12363580534.6811,13998355971.3044,13563132102.1663,,,,,,,,,,,,,,,,,,,,3772859034.20508,3709636030.66578,4018365747.00972,4946296599.08467,5682784471.69722,6258602872.67898,6861226971.55617,8336474973.72949,9909552434.51136,9401736825.42688,9407170321.37752,10494626767.6445,9745261300.57788,10817702346.0674,11362265252.778,10064519962.5655,10672467073.2873,11307067069.6658,12683068114.2388,12606338448.547,12363580534.6811,13998355971.3044,13563132102.1663
Mali,MLI,2961484953.86444,3468337942.32063,3908121307.01957,4714071979.68835,5454249125.72966,6247515888.14533,6905934217.90901,8156468826.12645,9838403100.50554,10231962390.2119,10689168016.2613,12995112690.2596,12442035339.1049,13242690786.0938,14364937124.0727,13104764378.326,14026048335.7047,15365713048.1993,17070867589.9055,17280250810.0321,17465392764.3706,19309463508.0377,18827176529.6983,,,,,,,,,,,,,,,,,,,,2961484953.86444,3468337942.32063,3908121307.01957,4714071979.68835,5454249125.72966,6247515888.14533,6905934217.90901,8156468826.12645,9838403100.50554,10231962390.2119,10689168016.2613,12995112690.2596,12442035339.1049,13242690786.0938,14364937124.0727,13104764378.326,14026048335.7047,15365713048.1993,17070867589.9055,17280250810.0321,17465392764.3706,19309463508.0377,18827176529.6983
Malte,MLT,4069515556.78692,4088368961.75836,4470446352.32569,5448415539.81248,6098092511.83004,6416184235.8384,6778324087.13818,7925371458.80527,9090406749.5267,8696366868.92276,9035824366.00804,9638728635.0143,9461776291.79913,10551030596.7558,11625848974.8051,11091483659.6156,11668015565.8082,13484541925.7714,15404393365.2073,15992378640.0553,15252609039.0749,18087205251.3605,18125564514.2664,,,,,,,,,,,,,,,,,,,,4069515556.78692,4088368961.75836,4470446352.32569,5448415539.81248,6098092511.83004,6416184235.8384,6778324087.13818,7925371458.80527,9090406749.5267,8696366868.92276,9035824366.00804,9638728635.0143,9461776291.79913,10551030596.7558,11625848974.8051,11091483659.6156,11668015565.8082,13484541925.7714,15404393365.2073,15992378640.0553,15252609039.0749,18087205251.3605,18125564514.2664
Myanmar,MMR,8905066163.58643,6477790688.22844,6777632512.0781,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834,59977326085.9908,59937796641.7889,60269732882.8413,65446196919.6813,59687411768.8224,63216143490.1423,66055090634.4518,67855845007.3168,75072038085.8542,79045695084.5069,66262813093.4824,62263466263.7375,,,,,,,,,,,,,,,,,,,,8905066163.58643,6477790688.22844,6777632512.0781,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834,59977326085.9908,59937796641.7889,60269732882.8413,65446196919.6813,59687411768.8224,63216143490.1423,66055090634.4518,67855845007.3168,75072038085.8542,79045695084.5069,66262813093.4824,62263466263.7375
Afrique du Nord et Moyen-Orient (hors revenu élevé),MNA,536202192461.127,542319894815.908,528296081472.209,577707455559.388,685778404708.106,808521514731.474,942307082128.502,1148311871501.86,1416250545252.05,1378596088142.02,1587780325455.63,1636401115080.72,1764808544095.22,1624047553136.03,1600856726417.67,1439069684819.95,1475844921098.02,1476907774200.84,1401837441904.96,1408624311719.89,1284883935058.67,1501058612658.02,1696713423184.71,,,,,,,,,,,,,,,,,,,,536202192461.127,542319894815.908,528296081472.209,577707455559.388,685778404708.106,808521514731.474,942307082128.502,1148311871501.86,1416250545252.05,1378596088142.02,1587780325455.63,1636401115080.72,1764808544095.22,1624047553136.03,1600856726417.67,1439069684819.95,1475844921098.02,1476907774200.84,1401837441904.96,1408624311719.89,1284883935058.67,1501058612658.02,1696713423184.71
Monténégro,MNE,984293043.811565,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142983843.4912,4544428421.49513,4087526241.81268,4465772400.37453,4593853290.963,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157,,,,,,,,,,,,,,,,,,,,984293043.811565,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142983843.4912,4544428421.49513,4087526241.81268,4465772400.37453,4593853290.963,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157
Mongolie,MNG,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471601.10421,3414055661.61598,4234999703.90059,5623216608.04288,4583850367.88972,7189481998.90094,10409797377.8571,12292770631.565,12582122604.2577,12226514668.0622,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471626.3963,,,,,,,,,,,,,,,,,,,,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471601.10421,3414055661.61598,4234999703.90059,5623216608.04288,4583850367.88972,7189481998.90094,10409797377.8571,12292770631.565,12582122604.2577,12226514668.0622,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471626.3963
Mariannes,MNP,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1181000000,858000000,,,,,,,,,,,,,,,,,,,,,,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1181000000,858000000,,
